pacjent_id,imie,nazwisko,login,haslo,pesel_id,kontakt_id,adres_id
290,Jozef,Wozniak,5210954104855077565297107114539949,561064872505512098567411253779967,48273851276,36303,72
291,Elzbieta,Kwiatkowska,5581531091145671865612056519878106113511077582711088387775168651161031007972971186651,1007687755310778555011368107115877070113791205651514982118511204987114766952995677110,28812334375,914,24648
292,Luiza,Marciniak,9948102651075049104845579118861011217656118557573757649117554911197651035173,541178453521011201088749824951535256509955867955103658686975411885112106106,74670544602,29490,15479
293,Marcin,Marciniak,98558650655148535549116514810810411811766117103561021017782891135571491169955117525149,7611379529711310849841025673115501058011673525211251655610552511175655511054811010811653,88438268170,11144,78
294,Konrad,Malinowski,751174884779875506652741096986884871664812179117537111669895411250741031131195588671018711851,719981110797584103555249507210167694868102555611580110116887555119486787555467117748711911777,35222764767,13214,1247
295,Maja,Adamska,,,73648364104,21111,7847
296,Jan,Andrzejewski,,,15531044845,35450,29849
297,Franciszka,Adamska,,,67841531626,24435,7453
298,Konrad,Kolodziej,116110494952546810411410879838010656695175564810550871218112049,5687110498499865186819868751186765109687055997473484998112,58331763544,34570,9744
299,Norbert,Kowalski,1015169811125648112895588547351109778810956711115350681151018567,505149525273828311048795253505012010610953797453120745110811170,76503446738,21393,8757
300,Leszek,Zalewski,,,17250352732,19880,15753
301,Boguslawa,Szczepanska,54551068389758255985610110211152798251102491065256,661164810351695184104835210888795177121108484899121,40153754007,33299,398
302,Monika,Jaworska,988853711051175411169508153108118117681187911453971208810955517887,50114681038184845411210756115545383665065568452895468114756653,62345534237,15116,21005
303,Olga,Maciejewska,,,34146861532,9025,1562
304,Zofia,Szczepanska,696650113488950111699749507052705511211255705089985311310485974886104811135054110837548,71524912156555411555110781107989558911489109113675052537750544810312111751731188710879103109,58087200087,55,6273
305,Oktawia,Przybylska,6712110211249845170118106846684511185181685149557699847269101,51531121127785566776545211311310448551005374547198798882106118,48824527104,19750,5719
306,Emil,Marciniak,,,84045830853,2801,26133
307,Jaroslaw,Walczak,55495186114116545284691145511210010010472738887,10755112981204856715356113112541207889831175299,22557605511,23512,11772
308,Agata,Sikorska,1008112065727311052111118547278704866,8510210310351801168552120505555895576,17806548533,6469,19964
309,Nikola,Baranowska,,,85570787310,9608,11403
310,Agata,Maciejewska,4950525366518951104715671104110695053565012156707676559812072561197071110771015053119498665,5578495250727897535549112120119721017175511046997771088650785251545052546588106109745210868,74136757127,11376,15469
311,Iza,Jankowska,65806670698083118548510682781151177687569767891149949,7452118796871110874854831174811880741077574761211138283,31383502773,22645,29527
312,Ewelina,Zielinska,49117794948113107102998651112106101755450108861047786104758610698118526611454495155517711453,85511041121151141031194849685273484889121117119681046684565453113109104100102846756110109836653,63648847457,10861,3973
313,Kazimierz,Duda,,,65851282300,15929,21844
314,Iza,Przybylska,,,24066383833,5474,25465
315,Otylia,Gorska,,,35605520833,21754,21129
316,Oktawian,Przybylski,,,67522558701,15852,18594
317,Leszek,Malinowski,,,13317148626,33981,20196
318,Otylia,Kubiak,,,75764525224,36651,22258
319,Andrzej,Krawczyk,67751045252507249515650881055655997454835450,1175111474501208869109885476701107878104811034871,51310625646,10431,4179
320,Elzbieta,Gajewska,56677156121110110107987411083111112109,545476701175470101518810548666648,46243086301,23641,25635
321,Franciszka,Gorska,,,44755245233,29025,12001
322,Eryk,Kolodziej,12111254117108107102721035255805585856549491001094811877103547611211011510669,55116109118107118120106485110810586741127867686956535050787989101101864971,64127713308,30330,5043
323,Luiza,Piotrowska,112778473104535210275106515686691098654521167512154105535280541105373656854119516675101547566110,8181781096684103491069869564851491087153501148355518950671145410479534811080114114106104685651120,84657442511,9018,24006
324,Alicja,Baranowska,881021174974689988100113841181126653841085510352557569485672109677212098,5010456110875510877527099755211650551195668768710299105831146979498783,03807330228,26658,10148
325,Igor,Krupski,77815698109998475120100102716975985080111106110977811886511045354519812011250818011556685473545270101,112495585108115485651117655599811081107851106881147665655054507285115708786491101149989665656525397,30082646316,17156,12170
326,Alex,Marciniak,69567065496948861117365807010284507875701131078387,766777775011651541045452525049541035183487198111113,11828322613,20973,9647
327,Leszek,Zawadzki,8654708710252874883561057510210452525283541129748971097010955,5669516554841057356808580985312012050727011653112111105757149,85405212527,26403,10523
328,Cezary,Brzezinski,525354848382121104535579527910487518654111111116717897105541017512188101106118547076535570877411670,76497650971134850867511166105529970981035651728653565377110121761094870757956110499811812110310181,74143662528,19481,11234
329,Czeslaw,Wisniewski,,,50272115871,36776,9043
330,Marcel,Kwiatkowski,102481181065387531147279112551168597541025511870101120,11486819974525412050791031039810111971121101518087116,17057867556,35411,14130
331,Jan,Walczak,8948535251519968110528077815151105,56548499531181108812156726648497151,34068761128,7011,2064
332,Marcel,Krawczyk,495081805268981151035571895297111485368116985168,100107535211048121481065470555451565010248855070114,17845178707,14874,14855
333,Olga,Pietrzak,114771006954116114671061148211811350528185100105651027150107,5449718099118121541098655775111774887911651795466110101,08782477587,9662,20156
334,Maja,Kucharska,,,67106462041,1952,17909
335,Teresa,Sikora,,,35082063875,17818,29356
336,Franciszka,Krawczyk,,,72185761677,5794,10422
337,Julian,Krawczyk,866551841051078387541008011986876950681171125111910953534855561079877105885010765651155597101,5171117116898812149114558254547911179656785531025154824855555356561151195681491141121036554,84563704352,12771,8301
338,Eustachy,Kwiatkowski,,,76576228402,1611,25323
339,Dagmara,Gorska,87791196510650831218065118794899651117370501015211011182,54725067811011185548531091019810469121498698114109507085,22741018362,28660,28621
340,Leszek,Jakubowski,,,37385143506,31034,9039
341,Oskar,Wisniewski,,,80337005061,2118,537
342,Zofia,Szczepanska,,,15847251438,22655,14890
343,Jozef,Wisniewski,8455109495198103746710210665501016567,5110171116119565650108104849910211252103,48763841143,19328,29055
344,Czeslaw,Duda,5573491005654113514848854812179521211191081104851103488554109538183551031197750104116,8110611210169691068251120796853115535051819950805611412110010056895056117981045211855,01273585676,8524,27247
345,Ewelina,Kwiatkowska,10998551048452114110117109807988827665527399507481734950114102121101817550103511175111110911653567254,4951113485174855378107534989675477501035212181116507211910049111679750564911511967994812050524851,07004433445,3208,6040
346,Julian,Sikora,,,74663330250,37284,13938
347,Remigiusz,Kowalski,11310611889991175449655410356786955841116756891211185389,116896910112110912010798105528953701101201121191095372567485,46387361071,6319,1498
348,Elzbieta,Gorska,,,50764636228,33324,1336
349,Alex,Szewczyk,,,43563176782,6864,15664
350,Emil,Przybylski,,,64625160131,21596,14767
351,Aleksandra,Gorska,101507254775150861128354101827765,1196911310889103504875112117824911075,41707071448,21477,11396
352,Honorata,Baranowska,,,17577304077,8826,19959
353,Honorata,Zakrzewska,11553100881191065682108111776798728766117806810170103771028855568871481071117350,5151537310449559785521071116911710111069748154881029848724950102816510353120107,23653278272,36747,12963
354,Kazimierz,Kwiatkowski,10654114751075250565571113521081021201138310611949558899,734969565449678753765310670531095211052107991098152,25642370224,8027,22049
355,Alan,Kolodziej,,,56204615066,24205,12670
356,Jola,Sikorska,120895380506512053103777611310610210388517710376985285865353108112101838210351,7465835410050875276121735349541197811155495610210176971041017478781165310455,56045135641,31000,23381
357,Marcel,Kwiatkowski,76535648524852499786111975056119,83789882668478557148535211855118,86018554082,19911,18667
358,Katarzyna,Gorska,,,10535416686,22148,21776
359,Igor,Brzezinski,,,36726053246,3596,24667
360,Eryk,Jakubowski,,,46305408144,21786,22961
361,Jaroslaw,Jakubowski,,,52126045055,33568,22891
362,Emil,Lis,807586515169876597491029848888084741175152548753681026567,5611010250556780855581508548764986786848878149661171134849,12753154226,27233,21178
363,Bartosz,Krawczyk,48525277100891151168775508576481065311652548278541106577108108521167154102776975565581,55102110881181038166485012076519949725249681044911050481091157611365775686116841185611953,42818247870,20849,3444
364,Ewelina,Sawicka,,,25002164278,22330,7470
365,Bartosz,Lis,,,03010138617,22080,21414
366,Teresa,Sawicka,1197853984811156977599485310373529910049879986114548810210977,1175611154491187310510856881111061006711310269118511175153768854108,76245858712,32646,29989
367,Teresa,Przybylska,71688311084515010971786682524872109112674856811158197887855107977855485465102778053,98704868495010480120113118727549548549119561121094854974811349110565451685011950545156,55440071130,726,23594
368,Andzelika,Pietrzak,,,38382114370,4403,22825
369,Leszek,Malinowski,83498211550507210298555251541205154,524977484965671167765681111139911549,10131316746,24040,6451
370,Katarzyna,Marciniak,87727310270121775510454971134810078103114115497449498311710448,7854751071165385116668411710588725651875111056114851041067473,80876423281,35479,13171
371,Adrianna,Marciniak,,,14483850475,31665,11168
372,Oktawian,Duda,,,51411500388,6877,3264
373,Jowita,Piotrowska,,,62234244556,37256,26517
374,Bartosz,Przyreba,89566973121565610485888211849107544811956113103,48521215411676558056504884102515253885048104,64660556030,24143,6205
375,Grzegorz,Urbanski,8198521031065154655151561134911153877085715111011783112705611410911553,76101686754815476537997485582110107545152566970534811512049545484,38225432016,27914,12245
376,Emil,Wozniak,5512156527210756544948546988816710951661035688107491098454,87105106818483558155808950110699950116885654525081865277,00488281682,27951,9053
377,Klaudia,Ziolkowska,,,50188624682,15293,2559
378,Emil,Kubiak,,,88403050226,35487,29482
379,Pawel,Kubiak,71899811011799117976876100505180981071127355495248526698685674,11311467557748847585111516510910772535050997450505652789981113,83524628337,12087,17769
380,Anatol,Kubiak,,,18228805572,17922,16091
381,Oktawia,Urbanska,,,75081238016,5539,20024
382,Otylia,Maciejewska,721147811810650108685052108741051041148198105795149525055108507569505411850,515568987687541018351785499101741041055299671095448100110801119882536883,17611331182,35717,8573
383,Leszek,Gorski,55721141217381555699535681781071144885798549,52568681977549544874755684105481161047852119,68322171658,2238,22953
384,Antonina,Kubiak,104509986707411910966817552518510510354114841156955114697175,78735252855280695685105691131176571538912075698275888376,57641822577,19459,8330
385,Emil,Kubiak,,,26781231372,24182,21886
386,Eryk,Lis,,,66224004711,36864,17922
387,Anatol,Kucharski,,,74242637438,18746,12868
388,Magdalena,Gajewska,,,80553230626,5008,3238
389,Iza,Glowacka,1185511387695010251105518298781009948658410553657610252975351536868,68558866112535369109113511141137273891157950103521181148453671071058352,47003530483,11908,11421
390,Agata,Piotrowska,,,23545888217,27118,8960
391,Otylia,Glowacka,,,15240678036,23605,23966
392,Honorata,Zakrzewska,,,48453556507,34237,2137
393,Aleksandra,Gorska,,,35786807253,26501,13497
394,Gustaw,Gorski,685469545153821188769545153537771971044987518148817448117695072,11567778211067501111071111137179508610349101112115501041076589495211480112,27867132233,14432,18936
395,Zofia,Chmielewska,,,01157608610,31131,21275
396,Jowita,Brzezinska,54754810511610110011853102488569119117521191204910951113735166118120104109991067212099791067749,79112108111534887120545210980735611810651108109817054515649985473505365112517156507356,48628232144,37519,20546
397,Konrad,Wysocki,,,15843228424,36978,5150
398,Alex,Jakubowski,11778735498113876754501191018150102,11979568085112100688555551131195085,71633820530,7453,3335
399,Helena,Gorska,7153705353115103485411411811848486810748531001091041135453119516611249818499,5499744911651484852501088956113857151545583845067554882100116717352102,07631688466,16823,6924
400,Artur,Przyreba,,,75564425731,39315,26166
401,Cezary,Mazur,,,22457630275,9410,29693
402,Dagmara,Zielinska,,,37443333733,29439,19351
403,Bartosz,Kozlowski,99119521025249567411899805056109868748117489773120837251105498986691005010982551057510849,671151185380491127711950555376671171187455111567211610473505178891178711666491159851495666,11736660581,8880,26295
404,Aleksandra,Urbanska,,,68422522466,19201,11800
405,Jan,Jakubowski,11974117541118389808869495110786835650113116551211105187498679717511774551061165511212149875148735156,79118737686120815311310249100784911711410911411388115548011849887487485583487010211877974951761051095548,76007227521,30391,27634
406,Franciszka,Marciniak,7467776569527152688950845110653866855491149971539755896571,4911984706880677299739983494911053501095165705011176987252111,67607010073,10169,19469
407,Arleta,Urbanska,668950798555554854120536672886967517584111,84117877853102481065550112715610771704911451107,23523123273,29373,18900
